0.0 121440.5617977528 1822.078205718424
0.5 115183.12359550562 919.3061479795048
1.0 114927.57303370787 784.1393175866
1.5 115261.84269662922 1911.2936315600925
2.0 109911.84269662922 1791.087654608675
2.5 105346.65168539326 5277.55204595635
3.0 85307.77528089887 6136.785458994475
3.5 28135.224719101123 3392.1394155709263
4.0 -16838.876404494382 2905.6154381837578
4.5 -57041.86516853933 2914.7944333283695
5.0 -91201.46067415731 2636.8902822857513
5.5 -115291.65168539326 2468.8411151207447
6.0 -128799.05617977527 1458.5968350373284
6.5 -135318.44943820225 1009.841761007617
7.0 -138691.2584269663 552.1852304445683
7.5 -140783.67415730338 377.0081444976332
8.0 -142336.26966292135 239.36736676220696
8.5 -143684.0 138.25428453039433
9.0 -144961.59550561797 117.30616036977516
9.5 -146242.16853932585 47.2422007010672
10.0 -147494.06741573033 40.14854377781159
