7800 0.2636 0.4268 0.2968 
7850 0.2708 0.4296 0.2892 
7900 0.2696 0.436 0.2832 
7950 0.2784 0.436 0.274 
8000 0.2848 0.4364 0.2676 
8050 0.2908 0.4344 0.2656 
8100 0.296 0.4352 0.2576 
8150 0.3032 0.4328 0.2536 
8200 0.312 0.4288 0.2484 
8250 0.3192 0.426 0.2452 
8300 0.3264 0.4204 0.2432 
8350 0.3352 0.4136 0.2396 
8400 0.346 0.4016 0.242 
8450 0.352 0.3956 0.2412 
8500 0.3664 0.3804 0.2416 
8550 0.3792 0.3652 0.2428 
8600 0.392 0.3524 0.2444 
8650 0.4012 0.3432 0.2444 
8700 0.4152 0.3284 0.2456 
8750 0.4272 0.3144 0.2464 
8800 0.4392 0.306 0.242 
8850 0.4564 0.2888 0.2432 
8900 0.462 0.2808 0.2456 
8950 0.4664 0.2752 0.2472 
9000 0.4788 0.2672 0.2424 
9050 0.4856 0.2576 0.2448 
9100 0.4852 0.256 0.2492 
9150 0.4936 0.25 0.246 
9200 0.4992 0.244 0.2444 
9250 0.5 0.24 0.2488 
9300 0.5024 0.238 0.248 
9350 0.5052 0.2368 0.2476 
9400 0.5048 0.2344 0.2504 
9450 0.5 0.236 0.2532 
9500 0.4968 0.238 0.2548 
9550 0.4952 0.2376 0.2568 
9600 0.4916 0.2372 0.26 
9650 0.4824 0.2416 0.2636 
9700 0.4812 0.2428 0.2636 
9750 0.4804 0.2428 0.2644 
9800 0.4728 0.2476 0.2696 
9850 0.474 0.2476 0.2668 
9900 0.472 0.2452 0.272 
9950 0.4688 0.2432 0.278 
10000 0.4664 0.2488 0.2748 
10050 0.462 0.2468 0.2808 
10100 0.4596 0.2452 0.2844 
10150 0.4584 0.2452 0.2864 
10200 0.456 0.2464 0.2884 
10250 0.4528 0.2468 0.2884 
10300 0.4488 0.2444 0.2948 
10350 0.4448 0.2484 0.2952 
10400 0.4424 0.252 0.2944 
10450 0.4432 0.2452 0.2988 
10500 0.4324 0.2524 0.3036 
10550 0.434 0.254 0.3012 
10600 0.4292 0.2564 0.3032 
10650 0.4252 0.26 0.3024 
10700 0.4228 0.2596 0.3056 
10750 0.4192 0.2648 0.3044 
10800 0.4144 0.2624 0.3112 
10850 0.4128 0.262 0.3116 
10900 0.4052 0.2652 0.3176 
10950 0.3968 0.2684 0.322 
11000 0.3888 0.2724 0.3272 
11050 0.3848 0.272 0.3324 
11100 0.3808 0.278 0.3304 
11150 0.372 0.2796 0.3364 
11200 0.3688 0.2836 0.3372 
11250 0.3676 0.2848 0.3368 
11300 0.3596 0.2872 0.3436 
11350 0.356 0.29 0.3408 
11400 0.3508 0.294 0.3428 
11450 0.3512 0.2916 0.3456 
