0 1.0
1 0.8813333333333333
2 0.7273333333333334
3 0.6903333333333334
4 0.5943333333333334
5 0.5483333333333333
6 0.5443333333333333
7 0.5523333333333333
8 0.5403333333333333
9 0.5136666666666667
10 0.458
11 0.4126666666666667
12 0.432
13 0.439
14 0.439
15 0.439
16 0.439
17 0.439
18 0.4563333333333333
19 0.488
20 0.5106666666666667
21 0.494
22 0.5886666666666667
23 0.6766666666666666
24 0.7303333333333333
