7700 0.734 0.266 0.0 
7750 0.7532 0.2468 0.0 
7800 0.7728 0.2272 0.0 
7850 0.7972 0.2028 0.0 
7900 0.8252 0.1748 0.0 
7950 0.8448 0.1552 0.0 
8000 0.8656 0.1344 0.0 
8050 0.8816 0.1184 0.0 
8100 0.8952 0.1048 0.0 
8150 0.9124 0.0876 0.0 
8200 0.9232 0.0768 0.0 
8250 0.9364 0.0636 0.0 
8300 0.9468 0.0532 0.0 
8350 0.9592 0.0408 0.0 
8400 0.9688 0.0312 0.0 
8450 0.9804 0.0196 0.0 
8500 0.988 0.012 0.0 
8550 0.998 0.002 0.0 
8600 0.9964 0.0 0.0036 
8650 0.9912 0.0 0.0088 
8700 0.9856 0.0 0.0144 
8750 0.9808 0.0 0.0192 
8800 0.9748 0.0 0.0252 
8850 0.9692 0.0 0.0308 
8900 0.9628 0.0 0.0372 
8950 0.9568 0.0 0.0432 
9000 0.9504 0.0 0.0496 
9050 0.9432 0.0 0.0568 
9100 0.9372 0.0 0.0628 
9150 0.9288 0.0 0.0712 
9200 0.9228 0.0 0.0772 
9250 0.9144 0.0 0.0856 
9300 0.9092 0.0 0.0908 
9350 0.8988 0.0 0.1012 
9400 0.8924 0.0 0.1076 
9450 0.884 0.0 0.116 
9500 0.8752 0.0 0.1248 
9550 0.866 0.0 0.134 
9600 0.8588 0.0 0.1412 
9650 0.8488 0.0 0.1512 
9700 0.8412 0.0 0.1588 
9750 0.8316 0.0 0.1684 
9800 0.8216 0.0 0.1784 
9850 0.816 0.0 0.184 
9900 0.8044 0.0 0.1956 
9950 0.7944 0.0 0.2056 
10000 0.786 0.0 0.214 
10050 0.7756 0.0 0.2244 
10100 0.7672 0.0 0.2328 
10150 0.7548 0.0 0.2452 
10200 0.7476 0.0 0.2524 
10250 0.7352 0.0 0.2648 
10300 0.7264 0.0 0.2736 
10350 0.7148 0.0 0.2852 
10400 0.7072 0.0 0.2928 
10450 0.6944 0.0 0.3056 
10500 0.684 0.0 0.316 
10550 0.674 0.0 0.326 
10600 0.664 0.0 0.336 
10650 0.65 0.0 0.35 
10700 0.6416 0.0 0.3584 
10750 0.63 0.0 0.37 
10800 0.6164 0.0 0.3836 
10850 0.6052 0.0 0.3948 
10900 0.5952 0.0 0.4048 
10950 0.582 0.0 0.418 
11000 0.5688 0.0 0.4312 
11050 0.5576 0.0 0.4424 
11100 0.5452 0.0 0.4548 
11150 0.532 0.0 0.468 
11200 0.5184 0.0 0.4816 
11250 0.5068 0.0 0.4932 
11300 0.4912 0.0 0.5088 
11350 0.4772 0.0 0.5228 
11400 0.4624 0.0 0.5376 
11450 0.4464 0.0 0.5536 
11500 0.4312 0.0 0.5688 
11550 0.412 0.0 0.588 
11600 0.3944 0.0 0.6056 
11650 0.3728 0.0 0.6272 
11700 0.3444 0.0 0.6556 
11750 0.32 0.0 0.68 
11800 0.3012 0.0 0.6988 
11850 0.2812 0.0 0.7188 
11900 0.2684 0.0 0.7316 
11950 0.2512 0.0 0.7488 
12000 0.2384 0.0 0.7616 
12050 0.2236 0.0 0.7764 
12100 0.212 0.0 0.788 
12150 0.1984 0.0 0.8016 
12200 0.1864 0.0 0.8136 
12250 0.1768 0.0 0.8232 
12300 0.1628 0.0 0.8372 
12350 0.1552 0.0 0.8448 
12400 0.1436 0.0 0.8564 
12450 0.1332 0.0 0.8668 
12500 0.1244 0.0 0.8756 
12550 0.114 0.0 0.886 
12600 0.106 0.0 0.894 
12650 0.0988 0.0 0.9012 
12700 0.0892 0.0 0.9108 
12750 0.0828 0.0 0.9172 
12800 0.0736 0.0 0.9264 
12850 0.0668 0.0 0.9332 
12900 0.0592 0.0 0.9408 
12950 0.052 0.0 0.948 
13000 0.0448 0.0 0.9552 
13050 0.0376 0.0 0.9624 
13100 0.0312 0.0 0.9688 
13150 0.0252 0.0 0.9748 
13200 0.018 0.0 0.982 
13250 0.0128 0.0 0.9872 
13300 0.0068 0.0 0.9932 
13350 0.0004 0.0 0.9996 
13400 0.0 0.0 1.0 
13450 0.0 0.0 1.0 
13500 0.0 0.0 1.0 
13550 0.0 0.0 1.0 
13600 0.0 0.0 1.0 
13650 0.0 0.0 1.0 
13700 0.0 0.0 1.0 
13750 0.0 0.0 1.0 
13800 0.0 0.0 1.0 
13850 0.0 0.0 1.0 
13900 0.0 0.0 1.0 
13950 0.0 0.0 1.0 
14000 0.0 0.0 1.0 
14050 0.0 0.0 1.0 
14100 0.0 0.0 1.0 
14150 0.0 0.0 1.0 
14200 0.0 0.0 1.0 
14250 0.0 0.0 1.0 
14300 0.0 0.0 1.0 
14350 0.0 0.0 1.0 
14400 0.0 0.0 1.0 
14450 0.0 0.0 1.0 
14500 0.0 0.0 1.0 
14550 0.0 0.0 1.0 
14600 0.0 0.0 1.0 
14650 0.0 0.0 1.0 
14700 0.0 0.0 1.0 
14750 0.0 0.0 1.0 
14800 0.0 0.0 1.0 
14850 0.0 0.0 1.0 
14900 0.0 0.0 1.0 
14950 0.0 0.0 1.0 
15000 0.0 0.0 1.0 
15050 0.0 0.0 1.0 
15100 0.0 0.0 1.0 
15150 0.0 0.0 1.0 
15200 0.0 0.0 1.0 
15250 0.0 0.0 1.0 
15300 0.0 0.0 1.0 
15350 0.0 0.0 1.0 
15400 0.0 0.0 1.0 
15450 0.0 0.0 1.0 
15500 0.0 0.0 1.0 
15550 0.0 0.0 1.0 
15600 0.0 0.0 1.0 
15650 0.0 0.0 1.0 
15700 0.0 0.0 1.0 
15750 0.0 0.0 1.0 
15800 0.0 0.0 1.0 
15850 0.0 0.0 1.0 
15900 0.0 0.0 1.0 
15950 0.0 0.0 1.0 
16000 0.0 0.0 1.0 
16050 0.0 0.0 1.0 
16100 0.0 0.0 1.0 
16150 0.0 0.0 1.0 
16200 0.0 0.0 1.0 
16250 0.0 0.0 1.0 
16300 0.0 0.0 1.0 
16350 0.0 0.0 1.0 
16400 0.0 0.0 1.0 
16450 0.0 0.0 1.0 
16500 0.0 0.0 1.0 
16550 0.0 0.0 1.0 
16600 0.0 0.0 1.0 
16650 0.0 0.0 1.0 
16700 0.0 0.0 1.0 
16750 0.0 0.0 1.0 
16800 0.0 0.0 1.0 
16850 0.0 0.0 1.0 
16900 0.0 0.0 1.0 
16950 0.0 0.0 1.0 
17000 0.0 0.0 1.0 
17050 0.0 0.0 1.0 
17100 0.0 0.0 1.0 
17150 0.0 0.0 1.0 
17200 0.0 0.0 1.0 
17250 0.0 0.0 1.0 
17300 0.0 0.0 1.0 
17350 0.0 0.0 1.0 
17400 0.0 0.0 1.0 
17450 0.0 0.0 1.0 
17500 0.0 0.0 1.0 
17550 0.0 0.0 1.0 
17600 0.0 0.0 1.0 
17650 0.0 0.0 1.0 
17700 0.0 0.0 1.0 
17750 0.0 0.0 1.0 
17800 0.0 0.0 1.0 
17850 0.0 0.0 1.0 
17900 0.0 0.0 1.0 
17950 0.0 0.0 1.0 
18000 0.0 0.0 1.0 
18050 0.0 0.0 1.0 
18100 0.0 0.0 1.0 
18150 0.0 0.0 1.0 
18200 0.0 0.0 1.0 
18250 0.0 0.0 1.0 
18300 0.0 0.0 1.0 
18350 0.0 0.0 1.0 
18400 0.0 0.0 1.0 
18450 0.0 0.0 1.0 
18500 0.0 0.0 1.0 
18550 0.0 0.0 1.0 
18600 0.0 0.0 1.0 
18650 0.0 0.0 1.0 
18700 0.0 0.0 1.0 
18750 0.0 0.0 1.0 
18800 0.0 0.0 1.0 
18850 0.0 0.0 1.0 
18900 0.0 0.0 1.0 
18950 0.0 0.0 1.0 
19000 0.0 0.0 1.0 
19050 0.0 0.0 1.0 
19100 0.0 0.0 1.0 
19150 0.0 0.0 1.0 
19200 0.0 0.0 1.0 
19250 0.0 0.0 1.0 
19300 0.0 0.0 1.0 
19350 0.0 0.0 1.0 
19400 0.0 0.0 1.0 
19450 0.0 0.0 1.0 
19500 0.0 0.0 1.0 
19550 0.0 0.0 1.0 
19600 0.0 0.0 1.0 
19650 0.0 0.0 1.0 
19700 0.0 0.0 1.0 
19750 0.0 0.0 1.0 
19800 0.0 0.0 1.0 
19850 0.0 0.0 1.0 
19900 0.0 0.0 1.0 
19950 0.0 0.0 1.0 
