0.5112291543780897 0
1.657978078120329 100
2.6955474990334043 200
3.634332163160871 300
4.4837371550941825 400
5.252272121514627 500
5.947636523914145 600
6.576796774587646 700
7.146056028673118 800
7.661117331441461 900
8.127140753468412 1000
8.548795086089456 1100
8.930304615041448 1200
9.275491440886265 1300
9.58781377019776 1400
9.870400561127063 1500
10.126082870437962 1600
10.35742221605836 1700
10.566736239294121 1800
10.756121923798617 1900
10.927476603914037 2000
11.08251697285365 2100
11.222796281155825 2200
11.349719897710173 2300
11.46455938925182 2400
11.568465259377234 2500
11.662478474705724 2600
11.747540893659854 2700
11.824504702344047 2800
11.894140952053466 2900
11.957147283944996 3000
12.014154918258892 3100
12.065734978111635 3200
12.112404211214054 3300
12.154630166836938 3400
12.1928358798889 3500
12.227404109033191 3600
12.258681171302575 3700
12.2869804116287 3800
12.312585342045061 3900
12.335752482013177 4000
12.356713928327412 4100
12.37567968034468 4200
12.39283974383401 4300
12.408366034523127 4400
12.422414100412444 4500
12.435124680111237 4600
12.446625112807967 4700
12.457030614000377 4800
12.466445429766052 4900
12.474963881137358 5000
12.482671309043685 5100
12.489644929287774 5200
12.49595460612158 5300
12.501663552171633 5400
12.506828961726017 5500
12.511502583727452 5600
12.515731240212924 5700
12.519557295393822 5800
12.523019080075924 5900
12.526151275671287 6000
12.528985261649195 6100
12.531549429907036 6200
12.533869469210611 6300
12.53596862255348 6400
12.537867920013694 6500
12.53958638944073 6600
12.541141247083365 6700
12.542548070068303 6800
12.543820952457454 6900
12.544972646447356 7000
12.546014690125297 7100
12.54695752306205 7200
12.547810590899262 7300
12.548582439979326 7400
12.549280802965725 7500
12.549912676311656 7600
12.550484390353024 7700
12.551001672728049 7800
12.55146970575881 7900
12.551893178369635 8000
12.552276333062423 8100
12.552623008419591 8200
12.552936677560353 8300
12.553220482935707 8400
12.553477267810633 8500
12.553709604748967 8600
12.553919821386257 8700
12.55411002374887 8800
12.55428211735292 8900
12.554437826294437 9000
12.554578710521954 9100
12.554706181464665 9200
12.554821516172616 9300
12.554925870110656 9400
12.555020288734315 9500
12.555105717963546 9600
12.555183013659285 9700
12.555252950197795 9800
12.555316228228639 9900
12.55537348169403 10000
12.555425284179911 10100
12.555472154662336 10200
12.555514562706765 10300
12.555552933172342 10400
12.555587650468274 10500
12.555619062405004 10600
12.555647483678685 10700
12.55567319902392 10800
12.555696466066351 10900
12.555717517903627 11000
12.555736565440677 11100
12.555753799502625 11200
12.555769392746534 11300
12.555783501391174 11400
12.555796266782048 11500
12.555807816807466 11600
12.555818267179763 11700
12.555827722594556 11800
12.555836277779605 11900
12.555844018443855 12000
12.555851022136082 12100
12.55585735902181 12200
12.555863092586252 12300
12.555868280270335 12400
12.555872974046153 12500
12.555877220937655 12600
12.555881063491737 12700
12.555884540204493 12800
12.555887685906896 12900
12.555890532113725 13000
12.555893107339312 13100
12.555895437383201 13200
12.555897545588612 13300
12.555899453076318 13400
12.555901178956208 13500
12.555902740518786 13600
12.55590415340834 13700
12.555905431779715 13800
12.555906588440095 13900
12.555907634977324 14000
12.555908581875991 14100
